KP Tracker ID,Region,Tracker District,KP Tracker Subcounty,KP Tracker Service outlet,KP Tracker Mechanism name,DATIM,DHIS2 ID,DHIS2 District,DHIS2 Subcounty,DHIS2 HF Name,COP  Mechanism name (DAPTS List),COP  Mechanism ID,Agency,Period,Comment,IP Response to column P,PREP _NEW Overall Total,PREP_NEW  Total Female,PREP_NEW  Total Male,"(15 - 19) Years, Female","(15 - 19) Years, Male","20-24 Years, Female","20-24 Years, Male","Female, 25 - 29 years","Male, 25 - 29 years","Female, 30-34 years","Male, 30-34 years","Female, 35-39 years","Male, 35-39 years","Female, 40 - 44 years","Male, 40 - 44 years","Female, 45 - 49 years","Male, 45 - 49 years","50+ Years, Female","50+ Years, Male",Total KP received PReP_NEW,"MSM, Male",Transgender,Sex Workers,PWID,People in prisons and other enclosed settings (Incarcerated Population),Pregnant,Breast feeding,Health Facility,Community,Oral,Injectable,Other including Ring,Ring,Event driven prep,Adolescents and young women (10-24) years,Clients of sex workers,"Displaced persons (e.g., refugees) ",Fishing communities ,"Military and other uniformed services (including police, border guards, and security workers),Female ","Mobile Populations (e.g., migrant workers, truck drivers) ",Non-injecting drug users,Discordant Couples,Others
South Central,Rakai District,Ddwaniro Subcounty (Rakai District),OQnJUNl390Z,Buyamba HC III,CoP23 - IDI_Masaka Wakiso Region,qDsWA9rCk0v,OQnJUNl390Z,Rakai District,Ddwaniro Subcounty,Buyamba HC III,IDI_Masaka_Wakiso Region,87029,CDC,Oct-Dec 2024,,,51,20,31,4,4,4,9,7,10,3,4,1,3,0,0,1,0,0,1,12,0,0,12,0,0,1,1,3,48,51,0,0,0,0,0,17,0,0,0,0,0,8,4
South Central,Kalangala District,Bujumba Subcounty,yOzYKPK76Bq,Bwendero HC III,CoP23 - IDI_Masaka Wakiso Region,DIxyZW24Y4Q,yOzYKPK76Bq,Kalangala District,Bujumba Subcounty,Bwendero HC III,IDI_Masaka_Wakiso Region,87029,CDC,Oct-Dec 2024,,,26,11,15,1,1,1,4,3,0,1,5,2,3,1,0,1,0,1,2,8,0,0,8,0,0,0,0,1,25,26,0,0,0,0,0,0,0,18,0,0,0,0,0
South Central,Mpigi District,Nkozi Subcounty,NHQdOv9RFcN,Ggolo HC III,CoP23 - IDI_Masaka Wakiso Region,Cl9iddZKUkB,NHQdOv9RFcN,Mpigi District,Nkozi Subcounty,Ggolo HC III,IDI_Masaka_Wakiso Region,87029,CDC,Oct-Dec 2024,,,54,21,33,4,1,1,8,8,3,7,9,1,4,0,5,0,0,0,3,16,0,0,16,0,0,0,0,3,51,54,0,0,0,0,0,14,0,24,0,0,0,0,0
South Central,Butambala District,Gombe Town Council,xuCJ8NBomxP,Gombe (Butambala) Hospital,CoP23 - IDI_Masaka Wakiso Region,bt54qD5hHgu,xuCJ8NBomxP,Butambala District,Gombe Town Council,Gombe Hospital,IDI_Masaka_Wakiso Region,87029,CDC,Oct-Dec 2024,,,162,37,125,0,9,15,20,8,26,3,18,8,20,2,13,1,8,0,11,11,0,0,11,0,0,0,0,12,150,159,0,0,0,0,1,11,0,0,0,3,0,21,87
South Central,Wakiso District,Ndejje Division,CVoWcUh5ZPP,Joint Clinical Research Center (JCRC) HC IV,CoP23 - IDI_Masaka Wakiso Region,jf1NK6hc2Ev,CVoWcUh5ZPP,Wakiso District,Ndejje Division,Joint Clinical Research Center (JCRC) HC IV,IDI_Masaka_Wakiso Region,87029,CDC,Oct-Dec 2024,,,12,8,4,0,0,2,1,2,0,1,1,2,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,12,0,11,0,0,0,0,0,0,0,0,0,0,0,10,0
South Central,Kyotera District,Kabira Subcounty (Kyotera District),KC28vpic105,Kabira (Kyotera) HC III,CoP23 - IDI_Masaka Wakiso Region,Ah1HERcipt5,KC28vpic105,Kyotera District,Kabira Subcounty,Kabira (Kyotera) HC III,IDI_Masaka_Wakiso Region,87029,CDC,Oct-Dec 2024,,,24,8,16,0,0,5,0,1,4,0,6,1,3,1,2,0,1,0,0,3,0,0,3,0,0,0,0,0,24,24,0,0,0,0,0,2,0,0,0,14,0,2,0
South Central,Rakai District,Kacheera Subcounty,k3xgvufxeWb,Kacheera HC III,CoP23 - IDI_Masaka Wakiso Region,lukYnOIBXI5,k3xgvufxeWb,Rakai District,Kacheera Subcounty,Kacheera HC III,IDI_Masaka_Wakiso Region,87029,CDC,Oct-Dec 2024,,,45,25,20,3,4,10,1,2,5,6,5,3,3,1,1,0,0,0,1,11,0,0,11,0,0,0,0,0,45,44,0,0,0,0,3,2,0,12,0,1,0,1,11
South Central,Wakiso District,Kajjansi Town Council,DPRgzXMkh9U,Kajjansi HC IV,CoP23 - IDI_Masaka Wakiso Region,xrilvxOCD7v,DPRgzXMkh9U,Wakiso District,Kajansi Town Council,Kajjansi HC IV,IDI_Masaka_Wakiso Region,87029,CDC,Oct-Dec 2024,,,311,155,156,17,12,70,79,34,14,16,13,12,17,3,10,2,4,1,7,77,0,0,77,0,0,0,0,0,313,313,0,0,0,0,82,62,0,0,0,1,0,0,0
South Central,Wakiso District,Kakiri Town Council,EAr7pVCRxF3,Kakiri HC III,CoP23 - IDI_Masaka Wakiso Region,iTnzeloQPpc,EAr7pVCRxF3,Wakiso District,Kakiri Town Council,Kakiri HC III,IDI_Masaka_Wakiso Region,87029,CDC,Oct-Dec 2024,,,295,146,149,27,8,68,46,31,47,17,29,2,13,1,3,0,0,0,3,164,56,1,107,0,0,0,0,12,283,294,0,0,0,0,33,74,0,0,0,0,0,8,0
South Central,Kyotera District,Kakuuto Subcounty,Ls1dG8v84Wu,Kakuuto HC IV,CoP23 - IDI_Masaka Wakiso Region,pQPrRlEktRw,Ls1dG8v84Wu,Kyotera District,Kakuuto Subcounty,Kakuuto HC IV,IDI_Masaka_Wakiso Region,87029,CDC,Oct-Dec 2024,,,79,44,35,2,3,9,3,13,7,12,8,4,6,3,5,1,2,0,1,40,0,0,40,0,0,0,0,0,79,70,0,0,0,0,1,29,0,1,0,3,0,1,0
South Central,Kalangala District,Kalangala Town Council,oTXa14pgh8f,Kalangala HC IV,CoP23 - IDI_Masaka Wakiso Region,BQATmsVM4ie,oTXa14pgh8f,Kalangala District,Kalangala Town Council,Kalangala HC IV,IDI_Masaka_Wakiso Region,87029,CDC,Oct-Dec 2024,,,113,30,83,6,1,10,10,4,20,4,20,3,13,1,12,2,4,0,3,16,0,0,16,0,0,0,0,38,74,111,0,0,0,0,6,10,0,73,0,0,0,6,2
South Central,Lyantonde District,Kaliiro Subcounty,MsrKKJaEXiV,Kaliiro HC III,CoP23 - IDI_Masaka Wakiso Region,oWhL4R4nEiS,MsrKKJaEXiV,Lyantonde District,Kaliiro Subcounty,Kaliiro HC III,IDI_Masaka_Wakiso Region,87029,CDC,Oct-Dec 2024,,,30,16,14,0,0,5,3,7,2,3,3,0,1,0,2,1,1,0,2,12,0,0,12,0,0,0,0,0,30,29,0,0,0,0,5,9,0,0,0,3,0,0,0
South Central,Kyotera District,Kalisizo Town Council,eZPhMsZGZza,Kalisizo Hospital,CoP23 - IDI_Masaka Wakiso Region,hCwMUUWMnkv,eZPhMsZGZza,Kyotera District,Kalisizo Town Council,Kalisizo Hospital,IDI_Masaka_Wakiso Region,87029,CDC,Oct-Dec 2024,,,158,80,78,14,4,23,16,21,28,12,12,4,6,3,4,2,2,1,6,71,0,0,71,0,0,0,0,32,126,155,0,0,0,0,0,26,0,0,0,3,0,12,0
South Central,Kalungu District,Kalungu Town Council,wKczE4oVqOy,Kalungu HC III,CoP23 - IDI_Masaka Wakiso Region,pCCteoR5h4x,wKczE4oVqOy,Kalungu District,Kalungu Town Council,Kalungu HC III,IDI_Masaka_Wakiso Region,87029,CDC,Oct-Dec 2024,,,38,9,29,0,2,2,6,4,4,2,9,1,2,0,1,0,3,0,2,3,0,0,3,0,0,0,0,9,29,38,0,0,0,0,1,8,0,0,0,9,0,8,0
South Central,Gomba District,Kanoni Town Council,XsLMulDu2aw,Kanoni HC III,CoP23 - IDI_Masaka Wakiso Region,lY7LAJy6w99,XsLMulDu2aw,Gomba District,Kanoni Town Council,Kanoni HC III,IDI_Masaka_Wakiso Region,87029,CDC,Oct-Dec 2024,,,48,19,29,0,4,5,9,4,4,4,3,2,3,4,2,0,2,0,2,7,0,0,7,0,0,0,0,0,48,48,0,0,0,0,0,4,3,0,0,6,0,11,4
South Central,Kyotera District,Kasaali Town Council,ZLJUYEZegpQ,Kasaali HC III,CoP23 - IDI_Masaka Wakiso Region,wdvxDJAPtaE,ZLJUYEZegpQ,Kyotera District,Kasaali Town Council,Kasaali HC III,IDI_Masaka_Wakiso Region,87029,CDC,Oct-Dec 2024,,,96,41,55,10,13,13,13,4,12,8,6,2,3,3,2,1,2,0,4,39,0,0,39,0,0,0,0,1,94,96,0,0,0,0,1,17,0,0,0,10,0,1,0
South Central,Lyantonde District,Kasagama Subcounty,jX2AtJy4xmQ,Kasagama HC III,CoP23 - IDI_Masaka Wakiso Region,P0hHMVi3apk,jX2AtJy4xmQ,Lyantonde District,Kasagama Subcounty,Kasagama HC III,IDI_Masaka_Wakiso Region,87029,CDC,Oct-Dec 2024,,,41,17,24,3,0,3,4,4,3,4,3,3,2,0,4,0,2,0,6,11,0,0,11,0,0,0,0,2,39,40,0,0,0,0,3,14,0,0,0,5,0,5,0
South Central,Kalungu District,Lwabenge Subcounty,MLgsYoX2xWW,Kasambya (Kalungu) HC III,CoP23 - IDI_Masaka Wakiso Region,pqLKD1lh1WT,MLgsYoX2xWW,Kalungu District,Lwabenge Subcounty,Kasambya (Kalungu) HC III,IDI_Masaka_Wakiso Region,87029,CDC,Oct-Dec 2024,,,23,12,11,0,1,4,0,2,1,4,3,0,1,2,3,0,1,0,1,3,0,0,3,0,0,0,0,2,21,23,0,0,0,0,1,1,0,1,0,8,0,4,3
South Central,Wakiso District,Kasangati Town Council,a4SedC8Ix2O,Kasangati HC IV,CoP23 - IDI_Masaka Wakiso Region,pukdKrwH6aj,a4SedC8Ix2O,Wakiso District,Kasangati Town Council,Kasangati HC IV,IDI_Masaka_Wakiso Region,87029,CDC,Oct-Dec 2024,,,536,328,208,24,8,96,29,114,57,55,59,30,29,7,18,1,5,1,3,344,0,0,344,0,0,0,0,8,528,536,0,0,0,0,0,190,0,0,0,1,0,0,0
South Central,Kyotera District,Kasasa Subcounty,agw4uqikZnP,Kasasa HC III,CoP23 - IDI_Masaka Wakiso Region,ehFzxhFqOuR,agw4uqikZnP,Kyotera District,Kasasa Subcounty,Kasasa HC III,IDI_Masaka_Wakiso Region,87029,CDC,Oct-Dec 2024,,,53,17,36,8,6,7,4,1,7,1,4,0,6,0,7,0,2,0,0,3,0,0,3,0,0,0,0,1,52,53,0,0,0,0,12,0,0,0,0,3,0,5,29
South Central,Kyotera District,Kasensero Town Council,KyCqBaEFJk5,Kasensero HC II,CoP23 - IDI_Masaka Wakiso Region,aUNpHpvm889,KyCqBaEFJk5,Kyotera District,Kasensero Town Council,Kasensero HC II,IDI_Masaka_Wakiso Region,87029,CDC,Oct-Dec 2024,,,98,51,47,5,2,15,5,9,13,8,14,6,5,4,4,4,0,0,4,39,0,0,39,0,0,0,0,0,98,86,0,3,0,0,8,11,0,36,0,0,0,0,1
South Central,Lwengo District,Malongo Subcounty (Lwengo District),qp3zotdBH8Y,Katovu COU HC III,CoP23 - IDI_Masaka Wakiso Region,gSsTGdiNoT7,qp3zotdBH8Y,Lwengo District,Malongo Subcounty,Katovu HC III,IDI_Masaka_Wakiso Region,87029,CDC,Oct-Dec 2024,,,51,32,19,9,3,7,7,7,4,6,2,2,0,0,2,1,0,0,1,32,0,0,32,0,0,0,0,2,49,51,0,0,0,0,0,7,0,0,0,1,0,1,0
South Central,Rakai District,Kyalulangira Subcounty,AjwnALSnLrK,Kibaale HC II,CoP23 - IDI_Masaka Wakiso Region,vNYauXtmw1A,AjwnALSnLrK,Rakai District,Kyalulangira Subcounty,Kibaale HC II,IDI_Masaka_Wakiso Region,87029,CDC,Oct-Dec 2024,,,46,12,34,8,5,1,11,1,4,0,3,2,7,0,1,0,2,0,1,5,0,0,5,0,0,0,0,0,46,46,0,0,0,0,6,5,0,3,1,8,6,2,1
South Central,Rakai District,Kibanda Subcounty,GbWR7VCRA6Y,Kibanda HC III,CoP23 - IDI_Masaka Wakiso Region,gCOUfSVv8rS,GbWR7VCRA6Y,Rakai District,Kibanda Subcounty,Kibanda HC III,IDI_Masaka_Wakiso Region,87029,CDC,Oct-Dec 2024,,,40,25,15,2,0,5,0,9,4,6,2,0,3,1,4,1,1,1,1,1,0,0,1,0,0,0,0,5,35,40,0,0,0,0,4,3,0,0,0,19,0,4,6
South Central,Rakai District,Kifamba Subcounty,oHu9DJNgKaV,Kifamba HC III,CoP23 - IDI_Masaka Wakiso Region,ZZXypooYxos,oHu9DJNgKaV,Rakai District,Kifamba Subcounty,Kifamba HC III,,,,Oct-Dec 2024,Has outputs but not on the DAPTS list,,22,6,16,1,3,2,5,1,3,1,1,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,7,15,22,0,0,0,0,2,4,0,0,0,1,0,3,4
South Central,Gomba District,Kifampa Subcounty,gMSnZfci97x,Kifampa HC III,CoP23 - IDI_Masaka Wakiso Region,bb9zj1VOyaD,gMSnZfci97x,Gomba District,Kifampa Subcounty,Kifampa HC III,IDI_Masaka_Wakiso Region,87029,CDC,Oct-Dec 2024,,,53,27,26,2,1,9,2,6,10,5,6,3,1,2,3,0,3,0,0,19,0,0,19,0,0,0,0,1,52,53,0,0,0,0,2,5,0,2,0,3,0,10,2
South Central,Wakiso District,Entebbe Division B,MeFxWKBORKq,Kigungu HC III,CoP23 - IDI_Masaka Wakiso Region,Meef4z7uewr,MeFxWKBORKq,Wakiso District,Division B,Kigungu HC III,IDI_Masaka_Wakiso Region,87029,CDC,Oct-Dec 2024,,,342,155,187,13,11,47,54,51,33,29,54,10,17,4,13,1,4,0,1,140,25,6,109,0,0,0,0,0,342,341,0,0,0,0,31,1,0,116,0,0,0,1,0
South Central,Rakai District,Kagamba Subcounty,akLIpF5HNjE,Kimuli HC III,CoP23 - IDI_Masaka Wakiso Region,vXqYgG13cIo,akLIpF5HNjE,Rakai District,Kagamba Subcounty,Kimuli HC III,IDI_Masaka_Wakiso Region,87029,CDC,Oct-Dec 2024,,,46,21,25,3,0,6,6,1,3,7,5,1,1,3,6,0,4,0,0,2,0,0,2,0,0,0,0,16,29,45,0,0,0,0,0,1,0,9,0,10,0,0,5
South Central,Lyantonde District,Kinuuka Subcounty,n5xUbellHaN,Kinuuka HC III,CoP23 - IDI_Masaka Wakiso Region,vZ3LDYa1xSn,n5xUbellHaN,Lyantonde District,Kinuuka Subcounty,Kinuuka HC III,IDI_Masaka_Wakiso Region,87029,CDC,Oct-Dec 2024,,,79,39,40,4,3,14,7,11,12,3,6,6,7,1,4,0,0,0,1,5,0,0,5,0,0,2,2,0,79,79,0,0,0,0,15,9,0,0,2,29,0,7,0
South Central,Wakiso District,Kira Division,I2O4ZRrmyQN,Kira HC III,CoP23 - IDI_Masaka Wakiso Region,eOHABOShT3g,I2O4ZRrmyQN,Wakiso District,Kira Division,Kira HC IV,IDI_Masaka_Wakiso Region,87029,CDC,Oct-Dec 2024,,,398,262,136,25,10,57,34,110,48,54,21,11,9,5,12,0,1,0,1,215,3,0,212,0,0,0,0,9,390,398,0,0,0,0,49,94,0,0,5,0,0,0,0
South Central,Bukomansimbi District,Kitanda Subcounty,aULXp2H2LGI,Kitanda HC III,CoP23 - IDI_Masaka Wakiso Region,bO4icB7tfxu,aULXp2H2LGI,Bukomansimbi District,Kitanda Subcounty,Kitanda HC III,IDI_Masaka_Wakiso Region,87029,CDC,Oct-Dec 2024,,,45,27,18,2,0,12,3,7,5,3,3,2,2,1,0,0,0,0,5,23,0,0,23,0,0,1,1,1,44,45,0,0,0,0,0,1,0,0,1,8,0,4,4
South Central,Lwengo District,Kisekka Subcounty,oviT3cugAEz,Kiwangala HC IV,CoP23 - IDI_Masaka Wakiso Region,Q39vMcpEKzl,oviT3cugAEz,Lwengo District,Kisekka Subcounty,Kiwangala HC IV,IDI_Masaka_Wakiso Region,87029,CDC,Oct-Dec 2024,,,83,39,44,6,3,18,13,4,4,2,6,4,3,3,4,1,4,1,7,18,0,0,18,0,0,0,0,11,72,83,0,0,0,0,8,20,0,1,0,13,0,23,0
South Central,Masaka City,Mukungwe Subcounty,AjaGtzC8woM,Kiyumba HC IV,CoP23 - IDI_Masaka Wakiso Region,qbrvt8PR3uk,AjaGtzC8woM,Masaka City,Nyendo-Mukungwe Division,Kiyumba HC IV,IDI_Masaka_Wakiso Region,87029,CDC,Oct-Dec 2024,,,20,13,7,2,0,3,0,3,0,3,1,2,3,0,3,0,0,0,0,13,0,0,13,0,0,0,0,19,1,20,0,0,0,0,0,2,0,5,0,0,0,0,0
South Central,Wakiso District,Masuliita Town Council,gCobOTnUj2H,Kiziba HC III,CoP23 - IDI_Masaka Wakiso Region,bmWfqkttqyw,gCobOTnUj2H,Wakiso District,Masulita Town Council,Kiziba HC III,IDI_Masaka_Wakiso Region,87029,CDC,Oct-Dec 2024,,,22,6,16,2,4,1,12,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,16,22,0,0,0,0,3,0,0,0,0,2,0,2,0
South Central,Butambala District,Budde Subcounty,qYIh49gM216,Kyabadaza HC III,CoP23 - IDI_Masaka Wakiso Region,ufN7HvZoVvU,qYIh49gM216,Butambala District,Budde Subcounty,Kyabadaza HC III,IDI_Masaka_Wakiso Region,87029,CDC,Oct-Dec 2024,,,39,19,20,1,0,7,1,4,11,5,6,2,1,0,1,0,0,0,0,2,0,0,2,0,0,0,0,1,38,36,0,0,0,0,6,7,0,1,0,0,0,1,12
South Central,Sembabule District,Lugusulu Subcounty,u0ZXCHvbs0W,Kyabi HC III,CoP23 - IDI_Masaka Wakiso Region,zdrb13Md264,u0ZXCHvbs0W,Sembabule District,Kawanda Subcounty,Kyabi HC III,IDI_Masaka_Wakiso Region,87029,CDC,Oct-Dec 2024,,,71,19,52,3,3,4,14,4,8,4,8,1,8,3,5,0,2,0,4,10,0,0,10,0,0,5,5,6,65,71,0,0,0,0,1,16,0,0,0,17,0,9,8
South Central,Kalungu District,Kyamuliibwa Town Council,mgr6AHrRokx,Kyamulibwa HC III,CoP23 - IDI_Masaka Wakiso Region,uijiCMZAmO3,mgr6AHrRokx,Kalungu District,Kyamulibwa Town Council,Kyamulibwa HC III,IDI_Masaka_Wakiso Region,87029,CDC,Oct-Dec 2024,,,52,27,25,0,1,4,4,8,4,7,2,4,4,2,5,2,2,0,3,14,0,0,14,0,0,0,0,2,50,52,0,0,0,0,3,4,0,0,0,14,0,9,0
South Central,Masaka District,Kyanamukaaka Subcounty,aTvsnjjZTyN,Kyanamukaaka HC IV,CoP23 - IDI_Masaka Wakiso Region,XwOyLbdtAx3,aTvsnjjZTyN,Masaka District,Kyanamukaaka Subcounty,Kyanamukaaka HC IV,IDI_Masaka_Wakiso Region,87029,CDC,Oct-Dec 2024,,,244,137,107,19,4,38,6,32,19,20,9,12,20,10,23,4,17,2,9,68,0,0,68,0,0,0,0,61,183,244,0,0,0,0,34,11,0,38,0,33,0,57,0
South Central,Lwengo District,Kyazanga Town Council,VhOO7DL9Y39,Kyazanga HC IV,CoP23 - IDI_Masaka Wakiso Region,Ur7ZdrxsDuG,VhOO7DL9Y39,Lwengo District,Kyazanga Town Council,Kyazanga HC IV,IDI_Masaka_Wakiso Region,87029,CDC,Oct-Dec 2024,,,144,60,84,15,22,24,21,8,13,6,6,3,4,1,8,3,3,0,7,56,0,0,56,0,0,0,0,50,94,144,0,0,0,0,5,34,0,0,0,6,0,7,0
South Central,Kyotera District,Kyebe Subcounty,xP2J8wszUrR,Kyebe HC III,CoP23 - IDI_Masaka Wakiso Region,Sph2aRuoFJ4,xP2J8wszUrR,Kyotera District,Kyebe Subcounty,Kyebe HC III,IDI_Masaka_Wakiso Region,87029,CDC,Oct-Dec 2024,,,85,45,40,3,4,9,6,9,10,14,12,4,4,5,3,1,1,0,0,2,0,1,1,0,0,3,3,1,84,85,0,0,0,0,3,1,0,42,0,14,4,2,0
South Central,Lwengo District,Lwengo Subcounty,w53Iyr73JjT,Kyetume HC III,CoP23 - IDI_Masaka Wakiso Region,VNAZhooC5tv,w53Iyr73JjT,Lwengo District,Lwengo Subcounty,Kyetume HC III,IDI_Masaka_Wakiso Region,87029,CDC,Oct-Dec 2024,,,143,68,75,15,7,36,9,9,11,7,7,1,4,0,15,0,4,0,18,26,0,0,26,0,0,0,0,1,142,143,0,0,0,0,17,84,0,0,0,8,0,4,0
South Central,Kalangala District,Mazinga Subcounty,RuPdGm5T2zl,Lujjabwa Island HC II,CoP23 - IDI_Masaka Wakiso Region,OTKLmqSPYqV,RuPdGm5T2zl,Kalangala District,Mazinga Subcounty,Lujjabwa Island HC II,IDI_Masaka_Wakiso Region,87029,CDC,Oct-Dec 2024,,,30,14,16,2,1,5,5,4,0,2,3,0,3,1,2,0,1,0,1,5,0,0,5,0,0,0,0,0,30,30,0,0,0,0,0,10,0,15,0,0,0,0,0
South Central,Kalungu District,Lukaya Town Council,IDk3QfceRQG,Lukaya HC III,CoP23 - IDI_Masaka Wakiso Region,ykiTz70JnVb,IDk3QfceRQG,Kalungu District,Lukaya Town Council,Lukaya HC III,IDI_Masaka_Wakiso Region,87029,CDC,Oct-Dec 2024,,,152,96,56,10,0,36,7,20,11,11,5,12,13,2,10,3,5,2,5,71,0,0,70,1,0,1,1,25,127,152,0,0,0,0,6,2,0,35,2,12,4,7,1
South Central,Kalungu District,Lukaya Town Council,mqCkkaqoMNA,Lukaya Health Care Center/Uganda Cares HC II,CoP23 - IDI_Masaka Wakiso Region,Rm8JsQhpnqY,mqCkkaqoMNA,Kalungu District,Lukaya Town Council,Lukaya Health Care Center/Uganda Cares HC II,IDI_Masaka_Wakiso Region,87029,CDC,Oct-Dec 2024,,,91,18,73,0,9,4,25,2,12,3,9,5,8,4,4,0,1,0,5,3,1,0,1,1,0,0,0,9,82,89,0,0,0,0,2,1,0,26,1,1,1,20,26
South Central,Kalangala District,Bufumira Subcounty,K3E78Mqdg2A,Lulamba HC III,CoP23 - IDI_Masaka Wakiso Region,a8ZOZIkJrfq,K3E78Mqdg2A,Kalangala District,Bufumira Subcounty,Lulamba HC III,IDI_Masaka_Wakiso Region,87029,CDC,Oct-Dec 2024,,,49,16,33,0,0,5,2,5,11,0,7,3,1,3,5,0,2,0,5,3,1,0,2,0,0,0,0,0,49,49,0,0,0,0,0,3,0,41,0,0,0,0,0
South Central,Rakai District,Lwamaggwa Subcounty,oBg69iZLKtq,Lwamaggwa Govt HC III,CoP23 - IDI_Masaka Wakiso Region,fShk4sVA5ji,oBg69iZLKtq,Rakai District,Lwamaggwa Subcounty,Lwamaggwa Govt HC III,IDI_Masaka_Wakiso Region,87029,CDC,Oct-Dec 2024,,,88,26,62,13,8,5,12,4,11,3,4,0,7,0,7,0,10,1,3,13,0,0,13,0,0,0,0,1,87,88,0,0,0,0,6,17,0,9,0,2,1,9,7
South Central,Rakai District,Lwanda Subcounty,Lo7mfA6jWTu,Lwanda HC III,CoP23 - IDI_Masaka Wakiso Region,rKpunwUNQ5w,Lo7mfA6jWTu,Rakai District,Lwanda Subcounty,Lwanda HC III,IDI_Masaka_Wakiso Region,87029,CDC,Oct-Dec 2024,,,78,48,30,16,7,17,7,9,5,1,1,3,2,1,3,1,1,0,4,22,0,0,22,0,0,1,1,1,77,78,0,0,0,0,15,15,0,0,0,0,0,8,7
South Central,Sembabule District,Lwebitakuli Subcounty,T7UcwZlbp1F,Lwebitakuli Gvt HC III,CoP23 - IDI_Masaka Wakiso Region,rNDwOVJ0DJZ,T7UcwZlbp1F,Sembabule District,Lwebitakuli Subcounty,Lwebitakuli Gvt HC III,IDI_Masaka_Wakiso Region,87029,CDC,Oct-Dec 2024,,,53,27,26,5,2,7,9,3,3,3,2,4,2,4,3,1,4,0,1,22,0,0,22,0,0,0,0,0,53,53,0,0,0,0,1,5,0,0,2,11,0,7,0
South Central,Sembabule District,Lwemiyaga Subcounty,ioBktjTQgyS,Lwemiyaga HC III,CoP23 - IDI_Masaka Wakiso Region,bszuxDooP8Z,ioBktjTQgyS,Sembabule District,Lwemiyaga Subcounty,Lwemiyaga HC III,IDI_Masaka_Wakiso Region,87029,CDC,Oct-Dec 2024,,,54,37,17,8,4,7,3,9,5,7,0,4,1,0,2,2,1,0,1,35,0,0,35,0,0,0,0,1,53,52,0,0,0,0,0,2,0,0,1,9,0,3,0
South Central,Lwengo District,Lwengo Subcounty,oFI3thMRN4h,Lwengo HC IV,CoP23 - IDI_Masaka Wakiso Region,Rx4N1fR5hQb,oFI3thMRN4h,Lwengo District,Lwengo Subcounty,Lwengo HC IV,IDI_Masaka_Wakiso Region,87029,CDC,Oct-Dec 2024,,,75,26,49,1,3,11,9,10,10,2,7,1,5,0,3,1,5,0,7,25,0,0,24,0,1,0,0,0,75,75,0,0,0,0,0,0,0,0,0,0,0,0,50
South Central,Lwengo District,Kisekka Subcounty,rrOymteWVK8,Lwengo Kinoni Govt HC III,CoP23 - IDI_Masaka Wakiso Region,Jt5e3XOaiOT,rrOymteWVK8,Lwengo District,Kisekka Subcounty,Lwengo Kinoni Govt HC III,IDI_Masaka_Wakiso Region,87029,CDC,Oct-Dec 2024,,,58,40,18,0,0,12,2,11,1,13,0,2,1,2,1,0,4,0,9,37,0,0,37,0,0,0,0,0,58,57,0,0,0,0,1,14,0,0,0,3,0,1,1
South Central,Lyantonde District,Lyantonde Town Council,Gje6ykVPZKQ,Lyantonde Hospital,CoP23 - IDI_Masaka Wakiso Region,C3lPd90QP4Y,Gje6ykVPZKQ,Lyantonde District,Lyantonde Town Council,Lyantonde Hospital,IDI_Masaka_Wakiso Region,87029,CDC,Oct-Dec 2024,,,159,156,3,32,0,47,0,45,1,25,1,5,0,2,1,0,0,0,0,155,0,0,155,0,0,0,0,3,156,157,0,0,0,0,0,1,0,1,0,0,0,2,0
South Central,Gomba District,Maddu Town Council,r7ugOoXi8F1,Maddu HC IV,CoP23 - IDI_Masaka Wakiso Region,tNWFahSJDre,r7ugOoXi8F1,Gomba District,Maddu Town Council,Maddu HC IV,IDI_Masaka_Wakiso Region,87029,CDC,Oct-Dec 2024,,,227,153,74,2,1,18,9,64,29,45,16,21,15,0,1,2,2,1,1,138,0,0,138,0,0,0,0,7,220,226,0,0,0,0,0,57,0,6,0,3,0,13,0
South Central,Masaka City,Kimanya-Kyabakuza Division,SWWHTLQjZXW,Masaka Police HC III,CoP23 - IDI_Masaka Wakiso Region,o9nBZT6VeL6,SWWHTLQjZXW,Masaka City,Kimaanya-Kabonera Division,Masaka Police HC III,,,,Oct-Dec 2024,Has outputs but not on the DAPTS list,,64,37,27,7,1,14,5,7,4,3,3,6,5,0,4,0,1,0,4,9,0,0,9,0,0,0,0,6,58,62,0,0,0,0,12,2,0,2,3,24,0,3,1
South Central,Sembabule District,Mateete Town Council,ajiOvkBSZBh,Mateete HC III,CoP23 - IDI_Masaka Wakiso Region,veRCgaPihDQ,ajiOvkBSZBh,Sembabule District,Mateete Town Council,Mateete HC III,IDI_Masaka_Wakiso Region,87029,CDC,Oct-Dec 2024,,,93,40,53,15,3,15,13,1,8,1,6,3,9,3,4,1,4,1,6,42,1,0,39,2,0,0,0,19,74,93,0,0,0,0,1,17,0,0,9,13,0,5,0
